article_id,author_id,topic_id,type_id,submission_time
518,19572,74,24,"2015-01-03 17:27:57.272465"
519,13604,57,48,"2015-01-03 21:01:47.214486"
520,18586,30,1,"2015-01-04 06:46:27.610605"
521,9483,98,25,"2015-01-04 07:51:01.431965"
522,11860,82,19,"2015-01-04 08:55:54.914701"
523,6435,1,2,"2015-01-04 10:09:16.646273"
524,5109,57,13,"2015-01-04 11:05:33.554418"
525,18443,39,41,"2015-01-04 11:32:07.746585"
526,5204,6,1,"2015-01-04 12:51:51.453309"
527,4908,78,13,"2015-01-04 14:02:02.438337"
528,13467,64,9,"2015-01-04 17:57:26.208830"
529,7378,27,22,"2015-01-05 00:25:36.572254"
530,13456,77,2,"2015-01-05 00:41:24.421958"
531,7123,98,18,"2015-01-05 01:38:00.920927"
532,14474,50,31,"2015-01-05 03:00:04.179656"
533,946,27,18,"2015-01-05 03:42:18.685728"
534,9483,93,31,"2015-01-05 03:46:09.628499"
535,12035,81,38,"2015-01-05 03:59:30.372031"
536,15883,4,18,"2015-01-05 04:03:48.777968"
537,18016,104,45,"2015-01-05 04:04:55.623089"
538,767,59,4,"2015-01-05 04:13:09.621912"
539,6741,91,20,"2015-01-05 04:19:38.165912"
540,12960,1,1,"2015-01-05 04:23:43.766606"
541,8523,57,12,"2015-01-05 04:23:47.480938"
542,17888,59,6,"2015-01-05 04:35:39.030481"
543,718,1,45,"2015-01-05 04:51:00.688772"
544,5129,103,22,"2015-01-05 04:57:17.325574"
545,14386,103,44,"2015-01-05 05:10:57.766161"
546,17888,29,30,"2015-01-05 05:24:53.597852"
547,15675,80,1,"2015-01-05 05:37:56.995271"
548,16410,3,29,"2015-01-05 05:48:00.003211"
549,17577,103,43,"2015-01-05 05:55:38.661685"
550,4235,103,13,"2015-01-05 06:01:06.697912"
551,8656,66,1,"2015-01-05 06:05:31.849395"
552,7903,46,25,"2015-01-05 06:06:10.882182"
553,11213,8,23,"2015-01-05 06:10:25.104575"
554,7241,60,48,"2015-01-05 06:16:13.079689"
555,19026,50,1,"2015-01-05 06:16:38.054674"
556,898,54,48,"2015-01-05 06:32:43.107062"
557,17772,60,47,"2015-01-05 06:34:21.399964"
558,8523,1,13,"2015-01-05 06:37:13.217298"
559,2790,27,42,"2015-01-05 06:39:47.527781"
560,7903,39,29,"2015-01-05 06:41:10.581592"
561,12414,8,19,"2015-01-05 06:50:41.869470"
562,18671,103,9,"2015-01-05 06:51:30.835825"
563,9943,59,31,"2015-01-05 06:58:03.782887"
564,5641,8,22,"2015-01-05 07:07:51.272541"
565,2835,103,5,"2015-01-05 07:10:27.771879"
566,18299,103,29,"2015-01-05 07:11:35.454728"
567,12222,8,18,"2015-01-05 07:13:54.613370"
568,12104,42,45,"2015-01-05 07:13:56.551624"
569,7903,1,45,"2015-01-05 07:17:37.798706"
570,17888,27,45,"2015-01-05 07:18:58.298156"
571,16202,90,34,"2015-01-05 07:22:13.667975"
572,4190,43,15,"2015-01-05 07:28:18.259650"
573,10690,65,45,"2015-01-05 07:29:41.913694"
574,9328,8,22,"2015-01-05 07:33:21.407773"
575,19668,44,29,"2015-01-05 07:35:13.503282"
576,4977,28,1,"2015-01-05 07:40:49.203244"
577,4568,30,36,"2015-01-05 07:43:47.460864"
578,3787,24,34,"2015-01-05 07:47:53.476601"
579,13746,4,31,"2015-01-05 07:47:56.318161"
580,10441,77,29,"2015-01-05 07:49:51.647144"
581,13378,30,1,"2015-01-05 07:53:50.766159"
582,12960,24,10,"2015-01-05 07:59:03.985616"
583,13467,3,22,"2015-01-05 08:02:24.077789"
584,3873,84,5,"2015-01-05 08:03:21.049920"
585,5114,62,1,"2015-01-05 08:09:40.771319"
586,12796,65,33,"2015-01-05 08:09:51.342107"
587,11383,7,18,"2015-01-05 08:11:00.337808"
588,1547,81,19,"2015-01-05 08:11:17.541233"
589,10152,44,48,"2015-01-05 08:14:09.899609"
590,13030,17,45,"2015-01-05 08:16:02.074684"
591,5795,57,19,"2015-01-05 08:19:24.991562"
592,12221,39,23,"2015-01-05 08:24:42.977343"
593,4977,52,29,"2015-01-05 08:26:44.698972"
594,7903,2,19,"2015-01-05 08:35:21.991852"
595,12296,59,14,"2015-01-05 08:35:36.509917"
596,12001,81,31,"2015-01-05 08:37:23.190989"
597,11902,39,42,"2015-01-05 08:48:42.249903"
598,2296,2,45,"2015-01-05 08:49:41.523013"
599,11443,72,22,"2015-01-05 08:59:49.225374"
600,6064,59,9,"2015-01-05 09:05:02.626818"
601,5386,13,24,"2015-01-05 09:08:49.868274"
602,534,71,22,"2015-01-05 09:10:12.015311"
603,8829,60,32,"2015-01-05 09:12:18.220080"
604,5114,78,13,"2015-01-05 09:16:21.652946"
605,6435,98,29,"2015-01-05 09:17:58.254309"
606,6873,78,25,"2015-01-05 09:19:27.605756"
607,18478,62,29,"2015-01-05 09:23:54.113824"
608,7863,1,42,"2015-01-05 09:24:59.130459"
609,12104,66,25,"2015-01-05 09:27:27.740079"
610,9000,88,45,"2015-01-05 09:28:41.519304"
611,10152,8,49,"2015-01-05 09:32:39.429716"
612,11532,85,4,"2015-01-05 09:33:07.633048"
613,598,33,31,"2015-01-05 09:36:06.688390"
614,14495,58,14,"2015-01-05 09:39:40.835821"
615,566,9,34,"2015-01-05 09:40:26.459983"
616,9472,27,41,"2015-01-05 09:41:08.435633"
617,14386,44,19,"2015-01-05 09:41:29.029026"
618,15395,81,25,"2015-01-05 09:41:53.682922"
619,4759,86,21,"2015-01-05 09:42:43.617282"
620,2117,7,14,"2015-01-05 09:47:22.634017"
621,13604,46,2,"2015-01-05 09:52:45.843254"
622,598,76,1,"2015-01-05 09:56:12.437883"
623,4057,50,31,"2015-01-05 09:58:13.784823"
624,8907,14,22,"2015-01-05 09:58:29.795824"
625,9153,1,8,"2015-01-05 09:59:12.628954"
626,18628,18,45,"2015-01-05 09:59:41.618196"
627,11532,39,45,"2015-01-05 10:01:40.332876"
628,15705,3,48,"2015-01-05 10:04:20.939149"
629,4118,4,44,"2015-01-05 10:05:14.129711"
630,15613,59,45,"2015-01-05 10:11:07.960101"
631,13702,9,35,"2015-01-05 10:11:18.169037"
632,10739,80,31,"2015-01-05 10:13:35.384939"
633,10347,64,9,"2015-01-05 10:14:38.816471"
634,14227,4,22,"2015-01-05 10:16:04.907107"
635,9,27,31,"2015-01-05 10:18:58.495562"
636,10352,60,24,"2015-01-05 10:20:26.457608"
637,3187,39,15,"2015-01-05 10:20:49.492213"
638,10365,43,21,"2015-01-05 10:26:17.841678"
639,9913,60,45,"2015-01-05 10:29:29.009655"
640,19653,63,13,"2015-01-05 10:29:36.251436"
641,14832,8,1,"2015-01-05 10:42:57.683506"
642,14386,28,29,"2015-01-05 10:46:55.832956"
643,1548,68,12,"2015-01-05 10:47:25.923335"
644,19393,28,1,"2015-01-05 10:47:41.719737"
645,17318,29,40,"2015-01-05 10:48:34.237155"
646,11860,16,44,"2015-01-05 10:51:09.531830"
647,13746,1,20,"2015-01-05 10:52:18.010209"
648,3761,59,15,"2015-01-05 10:53:19.647466"
649,7481,103,45,"2015-01-05 10:54:18.614410"
650,4977,46,15,"2015-01-05 11:02:26.220601"
651,18293,6,48,"2015-01-05 11:09:47.254604"
652,18478,78,1,"2015-01-05 11:09:53.948783"
653,12104,28,2,"2015-01-05 11:15:32.780990"
654,8915,85,38,"2015-01-05 11:20:33.483736"
655,6468,100,43,"2015-01-05 11:20:56.452698"
656,7089,14,47,"2015-01-05 11:22:35.607505"
657,15340,80,49,"2015-01-05 11:22:55.658928"
658,4428,66,31,"2015-01-05 11:24:37.088518"
659,4543,78,15,"2015-01-05 11:26:16.884838"
660,14752,11,42,"2015-01-05 11:29:21.079557"
661,12963,23,48,"2015-01-05 11:31:48.590596"
662,7639,8,17,"2015-01-05 11:32:55.812058"
663,13063,61,14,"2015-01-05 11:36:43.517591"
664,2117,50,29,"2015-01-05 11:39:17.861349"
665,14495,59,6,"2015-01-05 11:39:24.614753"
666,12799,64,34,"2015-01-05 11:41:17.917745"
667,1123,85,44,"2015-01-05 11:42:49.612826"
668,5294,9,23,"2015-01-05 11:44:18.360006"
669,16622,69,12,"2015-01-05 11:45:54.409812"
670,485,48,2,"2015-01-05 11:51:38.062199"
671,9076,71,45,"2015-01-05 11:56:26.708786"
672,11025,4,23,"2015-01-05 11:59:37.512768"
673,3790,8,46,"2015-01-05 12:04:07.688319"
674,8088,26,24,"2015-01-05 12:07:28.125404"
675,5720,57,14,"2015-01-05 12:07:50.590761"
676,12223,100,43,"2015-01-05 12:10:33.465980"
677,15340,26,32,"2015-01-05 12:18:34.729342"
678,4998,85,46,"2015-01-05 12:20:41.006830"
679,6064,39,24,"2015-01-05 12:23:54.744580"
680,6064,39,38,"2015-01-05 12:23:57.161426"
681,11406,36,1,"2015-01-05 12:26:28.926567"
682,9674,62,43,"2015-01-05 12:30:09.917572"
683,12963,17,41,"2015-01-05 12:32:19.206339"
684,4190,39,20,"2015-01-05 12:32:39.641955"
685,5332,49,21,"2015-01-05 12:38:46.566458"
686,11532,27,35,"2015-01-05 12:39:13.304015"
687,13096,50,35,"2015-01-05 12:39:26.389908"
688,8708,91,45,"2015-01-05 12:40:52.890048"
689,4675,59,35,"2015-01-05 12:42:58.566581"
690,6804,4,45,"2015-01-05 12:45:00.139111"
691,6741,17,34,"2015-01-05 12:47:02.620953"
692,8393,23,48,"2015-01-05 12:50:09.972827"
693,8791,26,44,"2015-01-05 12:50:51.741870"
694,2258,1,24,"2015-01-05 12:53:13.901248"
695,17169,73,20,"2015-01-05 12:58:46.527672"
696,3185,36,41,"2015-01-05 13:08:12.358764"
697,190,95,23,"2015-01-05 13:10:56.789363"
698,16410,90,48,"2015-01-05 13:11:51.909186"
699,16972,103,13,"2015-01-05 13:13:37.755265"
700,11993,17,34,"2015-01-05 13:21:12.013834"
701,3185,27,43,"2015-01-05 13:21:37.928113"
702,15705,23,24,"2015-01-05 13:23:53.736073"
703,3696,4,2,"2015-01-05 13:27:39.975352"
704,3185,66,24,"2015-01-05 13:35:14.844947"
705,14708,29,15,"2015-01-05 13:37:20.040262"
706,4196,27,19,"2015-01-05 13:37:53.705958"
707,14846,26,32,"2015-01-05 13:38:56.431175"
708,1547,39,33,"2015-01-05 13:41:20.683915"
709,17303,8,36,"2015-01-05 13:45:06.072831"
710,19948,64,17,"2015-01-05 13:45:44.363143"
711,7072,1,29,"2015-01-05 13:47:11.677167"
712,11860,1,43,"2015-01-05 13:51:53.214733"
713,12104,39,44,"2015-01-05 13:55:13.380638"
714,17351,46,13,"2015-01-05 14:02:45.814903"
715,12963,64,1,"2015-01-05 14:11:24.065784"
716,2716,78,22,"2015-01-05 14:14:01.860969"
717,7123,58,45,"2015-01-05 14:16:04.607007"
718,19948,50,41,"2015-01-05 14:17:41.933989"
719,13530,41,45,"2015-01-05 14:20:41.754609"
720,4553,30,20,"2015-01-05 14:21:52.033120"
721,10314,27,22,"2015-01-05 14:24:31.470811"
722,3428,39,14,"2015-01-05 14:28:32.279871"
723,10152,24,23,"2015-01-05 14:29:23.441786"
724,2117,63,31,"2015-01-05 14:40:45.886942"
725,437,93,44,"2015-01-05 14:44:05.937958"
726,10441,27,34,"2015-01-05 14:44:50.277838"
727,9076,1,14,"2015-01-05 14:45:34.226359"
728,7241,4,45,"2015-01-05 14:48:44.077135"
729,7463,18,49,"2015-01-05 14:50:17.606436"
730,485,57,22,"2015-01-05 14:55:09.150204"
731,7196,41,1,"2015-01-05 14:59:16.046666"
732,3553,59,29,"2015-01-05 14:59:22.834828"
733,5863,80,20,"2015-01-05 15:01:41.842933"
734,5869,63,23,"2015-01-05 15:08:49.006205"
735,6289,103,9,"2015-01-05 15:13:27.223500"
736,11213,3,45,"2015-01-05 15:16:01.846473"
737,1596,25,31,"2015-01-05 15:26:32.379254"
738,15630,57,19,"2015-01-05 15:29:27.778680"
739,18961,62,43,"2015-01-05 15:31:18.331879"
740,17731,61,12,"2015-01-05 15:36:20.986150"
741,14728,24,23,"2015-01-05 15:40:34.204446"
742,7650,55,23,"2015-01-05 15:43:07.939602"
743,13456,65,34,"2015-01-05 15:44:14.518933"
744,9986,84,26,"2015-01-05 15:44:49.182760"
745,9674,41,41,"2015-01-05 15:49:01.063206"
746,18586,85,9,"2015-01-05 15:53:10.618894"
747,12221,31,25,"2015-01-05 16:04:57.729457"
748,4929,90,5,"2015-01-05 16:07:49.866054"
749,12954,35,49,"2015-01-05 16:10:04.965005"
750,1189,103,21,"2015-01-05 16:14:53.476490"
751,6685,90,18,"2015-01-05 16:18:20.171480"
752,13224,39,47,"2015-01-05 16:23:04.890529"
753,14831,39,4,"2015-01-05 16:34:30.685515"
754,4320,16,29,"2015-01-05 16:42:06.231551"
755,9153,82,23,"2015-01-05 16:44:12.107559"
756,1229,78,43,"2015-01-05 16:47:49.757653"
757,266,41,19,"2015-01-05 16:52:19.400045"
758,1612,30,18,"2015-01-05 16:52:55.496315"
759,11346,61,42,"2015-01-05 17:02:57.877355"
760,895,91,28,"2015-01-05 17:07:47.017413"
761,12203,103,24,"2015-01-05 17:16:37.160823"
762,4211,43,44,"2015-01-05 17:16:54.241926"
763,3696,52,40,"2015-01-05 17:18:03.390980"
764,12967,17,23,"2015-01-05 17:19:43.332592"
765,14386,49,45,"2015-01-05 17:22:29.221271"
766,4977,94,28,"2015-01-05 17:26:54.906042"
767,2921,27,30,"2015-01-05 17:36:42.695497"
768,9328,103,5,"2015-01-05 18:12:45.563246"
769,9689,17,41,"2015-01-05 18:22:12.324125"
770,946,28,23,"2015-01-05 18:25:24.197408"
771,3336,1,44,"2015-01-05 18:37:20.066597"
772,88,84,19,"2015-01-05 18:41:38.332237"
773,19324,74,44,"2015-01-05 18:43:20.313749"
774,18326,65,1,"2015-01-05 18:56:59.084124"
775,88,84,44,"2015-01-05 18:58:32.199624"
776,8509,80,44,"2015-01-05 19:08:31.816804"
777,18513,82,48,"2015-01-05 19:20:58.723697"
778,16144,66,1,"2015-01-05 19:21:26.989262"
779,15691,31,4,"2015-01-05 19:24:33.836792"
780,18671,16,13,"2015-01-05 19:26:20.011782"
781,5224,75,41,"2015-01-05 19:29:58.678292"
782,1189,60,31,"2015-01-05 19:30:30.910738"
783,1778,106,32,"2015-01-05 19:41:09.965057"
784,13224,103,48,"2015-01-05 19:57:29.357604"
785,2218,96,49,"2015-01-05 20:12:27.382013"
786,4568,1,29,"2015-01-05 20:13:33.583946"
787,14495,18,15,"2015-01-05 20:20:12.693535"
788,6225,64,38,"2015-01-05 20:20:19.832649"
789,7675,39,5,"2015-01-05 20:22:49.096462"
790,9689,1,45,"2015-01-05 20:39:39.949492"
791,718,43,13,"2015-01-05 21:02:24.084527"
792,15783,1,31,"2015-01-05 21:26:35.123584"
793,13702,86,22,"2015-01-05 21:34:29.965476"
794,12221,18,48,"2015-01-05 21:42:43.666077"
795,15226,87,29,"2015-01-05 22:26:31.388434"
796,10314,60,22,"2015-01-05 22:29:22.592234"
797,10352,7,1,"2015-01-05 22:45:05.693345"
798,3761,1,9,"2015-01-05 22:52:26.849455"
799,15630,77,14,"2015-01-05 22:53:09.301367"
800,5294,18,1,"2015-01-05 23:06:36.665417"
801,18326,64,45,"2015-01-05 23:06:46.197622"
802,3761,100,27,"2015-01-05 23:14:14.760822"
803,1993,14,22,"2015-01-05 23:22:03.657313"
804,2117,72,31,"2015-01-05 23:44:36.833777"
805,12954,59,5,"2015-01-06 00:05:54.663877"
806,7557,43,24,"2015-01-06 01:09:11.765015"
807,11532,26,42,"2015-01-06 01:10:30.610314"
808,9153,18,22,"2015-01-06 01:11:36.184668"
809,6763,8,1,"2015-01-06 02:14:36.546284"
810,17987,103,29,"2015-01-06 02:34:58.098683"
811,3761,1,31,"2015-01-06 02:43:48.660580"
812,7631,77,42,"2015-01-06 03:07:33.090964"
813,12104,28,14,"2015-01-06 03:09:50.439737"
814,4220,54,34,"2015-01-06 03:13:04.281650"
815,11346,60,34,"2015-01-06 03:55:45.212970"
816,4272,31,48,"2015-01-06 04:04:47.891968"
817,8527,42,49,"2015-01-06 04:12:12.962274"
818,4220,1,29,"2015-01-06 04:14:34.529310"
819,699,78,43,"2015-01-06 04:16:05.985846"
820,6615,14,1,"2015-01-06 04:19:07.721838"
821,11970,23,45,"2015-01-06 04:24:41.941342"
822,9035,59,20,"2015-01-06 04:28:21.924724"
823,10365,42,19,"2015-01-06 04:48:13.094272"
824,4220,41,26,"2015-01-06 04:53:53.495193"
825,11532,26,20,"2015-01-06 05:06:18.632026"
826,11996,103,1,"2015-01-06 05:26:10.662184"
827,19914,84,24,"2015-01-06 05:29:34.034929"
828,5873,28,29,"2015-01-06 05:51:09.401842"
829,8665,39,44,"2015-01-06 05:53:33.759741"
830,11346,50,8,"2015-01-06 05:54:27.122503"
831,4077,30,22,"2015-01-06 05:55:22.637429"
832,12221,1,23,"2015-01-06 06:05:09.430499"
833,18775,31,1,"2015-01-06 06:09:47.836251"
834,2258,61,9,"2015-01-06 06:10:33.537723"
835,17888,93,29,"2015-01-06 06:33:52.001647"
836,5795,78,41,"2015-01-06 06:39:39.072924"
837,4675,93,45,"2015-01-06 06:45:20.540258"
838,8915,17,4,"2015-01-06 06:48:06.679236"
839,7620,28,1,"2015-01-06 06:49:13.016867"
840,18247,61,42,"2015-01-06 06:51:37.081971"
841,5109,29,48,"2015-01-06 07:04:20.932821"
842,11276,59,43,"2015-01-06 07:06:42.322831"
843,8915,31,31,"2015-01-06 07:06:54.637998"
844,15630,41,26,"2015-01-06 07:07:36.454988"
845,7150,1,24,"2015-01-06 07:08:47.147267"
846,4977,59,34,"2015-01-06 07:18:29.769999"
847,1037,65,49,"2015-01-06 07:25:37.577753"
848,11996,46,34,"2015-01-06 07:33:38.473591"
849,17351,3,48,"2015-01-06 07:35:58.113021"
850,10690,81,22,"2015-01-06 07:39:19.565976"
851,4908,41,21,"2015-01-06 07:43:54.271353"
852,10739,8,12,"2015-01-06 07:49:57.918263"
853,18293,33,38,"2015-01-06 07:50:18.120161"
854,17888,28,26,"2015-01-06 07:51:10.210502"
855,12967,30,42,"2015-01-06 07:54:28.740419"
856,485,59,6,"2015-01-06 08:01:10.120774"
857,1189,61,19,"2015-01-06 08:03:48.269234"
858,5722,77,44,"2015-01-06 08:09:27.384085"
859,14495,44,36,"2015-01-06 08:12:08.086019"
860,4195,17,25,"2015-01-06 08:17:56.709481"
861,9153,103,41,"2015-01-06 08:22:00.198051"
862,3696,60,41,"2015-01-06 08:25:29.714633"
863,3696,8,4,"2015-01-06 08:26:06.935614"
864,8537,85,2,"2015-01-06 08:33:14.958900"
865,946,1,23,"2015-01-06 08:34:00.822116"
866,19093,39,29,"2015-01-06 08:36:39.058370"
867,6804,94,49,"2015-01-06 08:41:15.114793"
868,10152,46,44,"2015-01-06 08:44:11.098816"
869,2514,66,15,"2015-01-06 08:45:30.005201"
870,17359,80,5,"2015-01-06 08:54:09.292684"
871,9674,95,29,"2015-01-06 08:54:21.729486"
872,14849,12,20,"2015-01-06 08:59:02.186734"
873,9271,9,43,"2015-01-06 09:00:23.441773"
874,15630,14,14,"2015-01-06 09:00:56.900683"
875,10739,84,48,"2015-01-06 09:06:26.849239"
876,18171,57,31,"2015-01-06 09:06:40.827860"
877,11346,39,31,"2015-01-06 09:08:04.889967"
878,8858,15,29,"2015-01-06 09:09:00.551009"
879,13643,1,34,"2015-01-06 09:10:30.104861"
880,3336,17,17,"2015-01-06 09:11:36.888360"
881,7657,103,12,"2015-01-06 09:12:57.229336"
882,6615,57,29,"2015-01-06 09:15:27.071021"
883,10365,65,34,"2015-01-06 09:15:35.594594"
884,10441,17,21,"2015-01-06 09:24:46.032886"
885,4190,80,41,"2015-01-06 09:26:33.400659"
886,8665,52,47,"2015-01-06 09:31:39.194648"
887,485,39,45,"2015-01-06 09:31:47.742690"
888,19914,65,24,"2015-01-06 09:33:38.486629"
889,12104,26,31,"2015-01-06 09:33:51.969612"
890,19914,24,35,"2015-01-06 09:37:39.886435"
891,19668,41,28,"2015-01-06 09:37:55.501635"
892,15883,27,21,"2015-01-06 09:38:38.718559"
893,946,103,23,"2015-01-06 09:44:35.690876"
894,16410,77,5,"2015-01-06 09:45:18.902682"
895,7612,84,43,"2015-01-06 09:51:06.246231"
896,14708,17,12,"2015-01-06 09:55:17.968323"
897,13467,8,34,"2015-01-06 09:56:40.301518"
898,17351,100,9,"2015-01-06 09:57:37.731704"
899,7089,28,5,"2015-01-06 09:59:28.408740"
900,4191,30,15,"2015-01-06 10:02:30.092340"
901,3185,48,19,"2015-01-06 10:03:24.805265"
902,10347,7,42,"2015-01-06 10:05:59.155986"
903,14491,3,45,"2015-01-06 10:07:22.972395"
904,6615,17,48,"2015-01-06 10:08:38.375673"
905,13746,8,43,"2015-01-06 10:10:24.424667"
906,18981,24,45,"2015-01-06 10:16:59.363249"
907,4057,1,38,"2015-01-06 10:25:51.665433"
908,4256,82,23,"2015-01-06 10:28:19.101871"
909,4272,46,2,"2015-01-06 10:31:16.973439"
910,14703,14,22,"2015-01-06 10:32:06.610792"
911,14587,59,23,"2015-01-06 10:35:36.034923"
912,9190,14,45,"2015-01-06 10:38:38.654347"
913,7150,58,37,"2015-01-06 10:49:38.785721"
914,11807,59,29,"2015-01-06 10:50:28.816654"
915,16618,28,4,"2015-01-06 10:50:30.240017"
916,699,65,24,"2015-01-06 10:50:30.622295"
917,699,26,23,"2015-01-06 10:55:31.111726"
918,190,39,1,"2015-01-06 10:58:41.463616"
919,4220,106,34,"2015-01-06 10:59:40.987897"
920,18671,58,34,"2015-01-06 11:00:19.188510"
921,7089,30,29,"2015-01-06 11:03:42.577363"
922,15705,98,38,"2015-01-06 11:06:42.694459"
923,19152,9,17,"2015-01-06 11:07:03.801122"
924,1189,38,44,"2015-01-06 11:17:50.907388"
925,6225,4,48,"2015-01-06 11:20:23.063167"
926,8088,24,22,"2015-01-06 11:23:09.512122"
927,13127,100,24,"2015-01-06 11:24:16.527548"
928,9076,43,14,"2015-01-06 11:25:22.977006"
929,6064,60,31,"2015-01-06 11:25:44.030226"
930,10314,27,2,"2015-01-06 11:26:08.555169"
931,4379,6,19,"2015-01-06 11:37:09.394636"
932,5992,77,29,"2015-01-06 11:37:25.066472"
933,10574,24,23,"2015-01-06 11:39:03.563554"
934,9000,1,18,"2015-01-06 11:41:18.648182"
935,12200,39,19,"2015-01-06 11:44:54.854635"
936,15325,57,9,"2015-01-06 11:48:03.640336"
937,6763,59,12,"2015-01-06 11:49:00.469088"
938,12104,44,43,"2015-01-06 11:51:38.329136"
939,13030,77,21,"2015-01-06 11:55:22.536857"
940,13064,7,49,"2015-01-06 11:56:51.944278"
941,9674,78,18,"2015-01-06 11:57:45.310179"
942,15340,12,24,"2015-01-06 11:58:05.971630"
943,11970,1,38,"2015-01-06 11:59:35.398089"
944,7766,91,40,"2015-01-06 12:00:57.645277"
945,19393,7,23,"2015-01-06 12:11:18.790009"
946,19668,9,29,"2015-01-06 12:26:34.915210"
947,7126,27,31,"2015-01-06 12:27:06.459843"
948,15892,8,25,"2015-01-06 12:27:07.242717"
949,14810,26,43,"2015-01-06 12:35:53.961379"
950,6064,72,45,"2015-01-06 12:38:53.598535"
951,7196,38,6,"2015-01-06 12:41:28.818417"
952,4077,41,13,"2015-01-06 12:42:48.966694"
953,12163,39,31,"2015-01-06 12:53:03.484989"
954,10441,38,34,"2015-01-06 12:54:05.970319"
955,5109,96,26,"2015-01-06 12:58:29.952377"
956,6468,60,1,"2015-01-06 13:00:20.761043"
957,17863,90,25,"2015-01-06 13:01:23.577243"
958,1189,8,43,"2015-01-06 13:01:49.330109"
959,12222,24,34,"2015-01-06 13:02:06.420880"
960,9618,50,34,"2015-01-06 13:10:25.119639"
961,692,78,5,"2015-01-06 13:13:52.248642"
962,8791,78,19,"2015-01-06 13:17:36.324471"
963,8656,78,44,"2015-01-06 13:20:37.792322"
964,1249,28,29,"2015-01-06 13:22:04.787129"
965,15957,1,21,"2015-01-06 13:27:39.936998"
966,5722,76,34,"2015-01-06 13:30:44.807773"
967,7196,71,12,"2015-01-06 13:30:53.473749"
968,19011,59,25,"2015-01-06 13:34:00.049742"
969,6484,8,9,"2015-01-06 13:38:42.210971"
970,18671,52,31,"2015-01-06 13:43:10.328140"
971,699,103,12,"2015-01-06 13:51:43.947036"
972,6535,22,38,"2015-01-06 13:57:55.259889"
973,17888,85,49,"2015-01-06 13:57:56.512107"
974,18478,14,1,"2015-01-06 13:58:11.387563"
975,17122,75,31,"2015-01-06 13:58:46.166583"
976,14932,27,22,"2015-01-06 14:01:31.469799"
977,598,28,18,"2015-01-06 14:07:08.398004"
978,13702,24,36,"2015-01-06 14:10:09.558624"
979,8047,77,34,"2015-01-06 14:16:17.050202"
980,699,28,23,"2015-01-06 14:16:23.782224"
981,895,56,41,"2015-01-06 14:19:30.869333"
982,3873,55,18,"2015-01-06 14:20:29.013343"
983,7311,103,31,"2015-01-06 14:32:26.259734"
984,4998,78,49,"2015-01-06 14:35:45.572787"
985,15613,64,2,"2015-01-06 14:36:23.644649"
986,798,90,48,"2015-01-06 14:37:39.042333"
987,17359,24,47,"2015-01-06 14:37:49.769300"
988,13030,60,29,"2015-01-06 14:43:13.371785"
989,12491,41,42,"2015-01-06 14:43:38.126590"
990,17764,64,45,"2015-01-06 14:46:23.962664"
991,1189,28,23,"2015-01-06 14:53:17.035980"
992,10739,27,29,"2015-01-06 14:55:54.448121"
993,19948,48,47,"2015-01-06 14:55:56.601552"
994,13530,31,29,"2015-01-06 14:57:24.910264"
995,10441,71,24,"2015-01-06 15:05:47.303934"
996,10314,93,17,"2015-01-06 15:14:14.396102"
997,8775,24,1,"2015-01-06 15:24:38.352756"
